custom/total_distance,custom/avg_center_dev,custom/avg_speed,custom/total_reward,custom/mean_reward,custom/routes_completed,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,train/clip_fraction,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/std,train/explained_variance,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss
,,,,,,926.0769230769231,407,320.12672576923075,12,30,12288,,,,,,,,,,,
,,,,,,926.0769230769231,438,320.12672576923075,13,30,13312,0.0787109375,0.009896863,120,0.2,-2.923862963914871,1.0447583198547363,0.9179689809679985,2.1278954319655896,9.758192449945601e-05,-0.01298817119677551,0.3353959321975708
178.0172912371345,0.2644781759581273,15.695201733768554,662.9961748302353,0.5195894787070809,0.7797356828193832,,,,,,,0.12822265625,0.008018935,130,0.2,-2.927879197895527,1.0472447872161865,0.9098268821835518,1.1606181349605322,9.738176772505601e-05,-0.01933209823910147,0.2631191313266754
,,,,,,951.0,472,344.61474528571426,14,30,14336,,,,,,,,,,,
366.1299033649266,0.371226546286102,16.733859027621,545.4316754393727,0.47223521683062575,1.3654970760233918,,,,,,,0.092578125,0.0051342333,140,0.2,-2.930474279820919,1.047355055809021,0.9101158753037453,2.878670160099864,9.718181856870401e-05,-0.010366755229188129,0.45422443747520447
,,,,,,964.5333333333333,506,357.9984259333333,15,30,15360,,,,,,,,,,,
,,,,,,964.5333333333333,537,357.9984259333333,16,30,16384,0.084375,0.008544122,150,0.2,-2.929938147962093,1.0475897789001465,0.7002710998058319,2.392027397826314,9.698207703039999e-05,-0.012125254777492956,0.3266192674636841
,,,,,,964.5333333333333,573,357.9984259333333,17,30,17408,0.0603515625,0.004673364,160,0.2,-2.9324955239892008,1.0497691631317139,0.86021389067173,2.49891717992723,9.678254311014401e-05,-0.010277122855768539,0.22366052865982056
745.2858212096617,0.48023046476224446,15.43640371941347,1402.5478921020076,0.46549880255625875,2.143884892086331,,,,,,,0.0548828125,0.0072497386,170,0.2,-2.936569035053253,1.0516791343688965,0.8795803338289261,1.7275868110358714,9.658321680793602e-05,-0.016212852526223287,0.2669161558151245
,,,,,,1092.5,608,423.280202125,18,30,18432,,,,,,,,,,,
,,,,,,1092.5,642,423.280202125,19,30,19456,0.1265625,0.009118825,180,0.2,-2.943530821800232,1.0577647686004639,0.8227814137935638,1.9138280740007758,9.638409812377601e-05,-0.021317626506788655,0.036463648080825806
649.3739436017349,0.4281924984527029,15.848715460803835,1252.4950692379318,0.4663049401481503,2.1421188630490957,,,,,,,0.09345703125,0.008148631,190,0.2,-2.9526996284723284,1.060739517211914,0.8762317895889282,1.2060931112617255,9.6185187057664e-05,-0.014230223023332655,0.06103157997131348
,,,,,,1186.1764705882354,674,472.05466941176473,20,30,20480,,,,,,,,,,,
49.333208178170025,0.848951518322429,16.52514871006626,94.79759188394657,0.2990460311796422,0.20647773279352227,,,,,,,0.09970703125,0.009164579,200,0.2,-2.9573614597320557,1.062854290008545,0.8533903807401657,2.700674246624112,9.59864836096e-05,-0.01848241691477597,0.452154278755188
,,,,,,1137.8333333333333,710,451.09243183333336,21,30,21504,,,,,,,,,,,
,,,,,,1137.8333333333333,744,451.09243183333336,22,30,22528,0.1287109375,0.012198853,210,0.2,-2.9633066430687904,1.0668517351150513,0.7519012689590454,3.23852963373065,9.578798777958401e-05,-0.018284297792706638,1.000954031944275
,,,,,,1137.8333333333333,777,451.09243183333336,23,30,23552,0.1125,0.01205785,220,0.2,-2.9714693650603294,1.071364402770996,0.8126545995473862,2.677022647112608,9.5589699567616e-05,-0.01817570108687505,0.4533116817474365
,,,,,,1137.8333333333333,813,451.09243183333336,24,30,24576,0.10322265625,0.016660351,230,0.2,-2.976101192831993,1.0718003511428833,0.8050411641597748,2.3418015994131567,9.5391618973696e-05,-0.01739698713645339,0.9917576313018799
877.5274874921888,0.40675379537092593,19.272840186370658,2034.8067770971231,0.4964154128073001,2.4305019305019306,,,,,,,0.0615234375,0.007792064,240,0.2,-2.978312063217163,1.074271321296692,0.8364486992359161,2.606226710230112,9.5193745997824e-05,-0.01792441830621101,0.8253536820411682
,,,,,,1293.6315789473683,847,534.4427515263158,25,30,25600,,,,,,,,,,,
,,,,,,1293.6315789473683,881,534.4427515263158,26,30,26624,0.096875,0.011087018,250,0.2,-2.981038402020931,1.074195146560669,0.6726109683513641,2.764310086145997,9.499608064000002e-05,-0.01819050546037033,0.3140839636325836
405.7230598302558,0.37385889886316037,20.26313222254732,1220.669841266041,0.5520894804459706,0.9401330376940134,,,,,,,0.13212890625,0.010646652,260,0.2,-2.9811229720711707,1.0746486186981201,0.6875828206539154,1.9477548290044069,9.4798622900224e-05,-0.012299424706725404,0.2611832022666931
,,,,,,1339.45,915,568.75217675,27,30,27648,,,,,,,,,,,
,,,,,,1339.45,947,568.75217675,28,30,28672,0.0904296875,0.0068677645,270,0.2,-2.9813269093632697,1.0746698379516602,0.7905443012714386,4.365834502130747,9.4601372778496e-05,-0.013175243575824424,0.92046058177948
,,,,,,1339.45,982,568.75217675,29,30,29696,0.1228515625,0.009748217,280,0.2,-2.983728124201298,1.0772833824157715,0.720444917678833,2.9081371054053307,9.4404330274816e-05,-0.015371983667137101,0.749172568321228
619.1645616134629,0.3994579589729339,20.965042924250852,1527.5256753116264,0.5251033603683831,1.9027522935779817,,,,,,,0.10234375,0.013573508,290,0.2,-2.988072030246258,1.0783296823501587,0.38080233335494995,2.475708866864443,9.420749538918402e-05,-0.020483527937904,0.6209350824356079
,,,,,,1414.142857142857,1014,614.404197952381,30,30,30720,,,,,,,,,,,
,,,,,,1414.142857142857,1049,614.404197952381,31,30,31744,0.10654296875,0.013293595,300,0.2,-2.99089947193861,1.0815045833587646,0.7514579147100449,2.7035690691322087,9.40108681216e-05,-0.021568393072811887,0.2656492590904236
,,,,,,1414.142857142857,1083,614.404197952381,32,30,32768,0.08505859375,0.0108810775,310,0.2,-2.997357004880905,1.084460735321045,0.8059457838535309,3.0402103371918203,9.3814448472064e-05,-0.016437512170523406,0.5320147275924683
,,,,,,1414.142857142857,1116,614.404197952381,33,30,33792,0.15595703125,0.016861763,320,0.2,-3.0014640256762504,1.0859808921813965,0.5528600513935089,2.732793355360627,9.3618236440576e-05,-0.013842851261142642,0.5997048616409302
1166.565148029942,0.3692287157857574,21.975358539786487,2343.6973848989555,0.5176010125660238,2.355,,,,,,,0.0880859375,0.011088108,330,0.2,-3.005230687558651,1.0894548892974854,0.8690900355577469,2.0653622720390556,9.342223202713599e-05,-0.02009169775992632,0.19788780808448792
,,,,,,1555.6363636363637,1151,693.0063101363636,34,30,34816,,,,,,,,,,,
176.68625117465854,0.5503848409373193,19.953588172514532,444.99628560999884,0.44633529148445217,0.7023809523809523,,,,,,,0.1322265625,0.018813195,340,0.2,-3.0124540373682978,1.0929875373840332,0.8507852256298065,2.5052327435463666,9.322643523174401e-05,-0.013602733344305307,0.3770422637462616
,,,,,,1531.304347826087,1184,682.2182942173913,35,30,35840,,,,,,,,,,,
,,,,,,1531.304347826087,1218,682.2182942173913,36,30,36864,0.10390625,0.01128092,350,0.2,-3.016964988410473,1.0944222211837769,0.924806036055088,2.7855207674205302,9.303084605440001e-05,-0.01954683430958539,0.36910688877105713
515.371997284703,0.41613239851059364,21.77003464774497,874.6620232445725,0.4870055808711428,1.0805084745762712,,,,,,,0.11767578125,0.022225864,360,0.2,-3.0191112622618674,1.0953731536865234,0.7935031354427338,2.848316453397274,9.2835464495104e-05,-0.021345073479460554,0.7421947717666626
193.84077943395823,0.4878174522655172,18.65686442781715,296.90480535857364,0.5283003654067147,1.0957854406130267,,,,,,,,,,,,,,,,,
,,,,,,1503.04,1252,674.4930886399999,37,30,37888,,,,,,,,,,,
54.79175903275609,0.2540824492729213,17.81412536102958,163.08081966870574,0.5096275614647054,0.20647773279352227,,,,,,,0.1060546875,0.012508195,370,0.2,-3.021953731775284,1.0978955030441284,0.9246075227856636,2.1117368295788763,9.2640290553856e-05,-0.019407427858095617,0.185443714261055
,,,,,,1457.5,1285,654.8174501153845,38,30,38912,,,,,,,,,,,
508.0482687568292,0.3129392380854795,18.7090034052439,551.3853796953501,0.5389886409534215,2.06951871657754,,,,,,,0.13701171875,0.0235894,380,0.2,-3.028779964148998,1.1039085388183594,0.7852256298065186,2.53930325768888,9.2445324230656e-05,-0.01937748563941568,0.5098462104797363
,,,,,,1441.3703703703704,1321,650.9827063333332,39,30,39936,,,,,,,,,,,
,,,,,,1441.3703703703704,1353,650.9827063333332,40,30,40960,0.12275390625,0.0077549983,390,0.2,-3.0365138053894043,1.104748249053955,0.7754262983798981,4.104869382083416,9.225056552550401e-05,-0.013426508131669835,0.7630627155303955
,,,,,,1441.3703703703704,1388,650.9827063333332,41,30,41984,0.137890625,0.015323544,400,0.2,-3.0403600916266442,1.110114574432373,0.9024002626538277,1.2522023629397154,9.205601443840001e-05,-0.017055805347627028,0.08335024118423462
,,,,,,1441.3703703703704,1422,650.9827063333332,42,30,43008,0.11552734375,0.006338623,410,0.2,-3.049330534040928,1.1133266687393188,0.8241258412599564,5.482861483842134,9.1861670969344e-05,-0.010924253088887781,1.3562593460083008
,,,,,,1441.3703703703704,1455,650.9827063333332,43,30,44032,0.08173828125,0.011088128,420,0.2,-3.0524567022919653,1.1130685806274414,0.8634592592716217,2.881276984512806,9.1667535118336e-05,-0.01621565023669973,0.5945382118225098
1328.0589417461306,0.33830383662084673,23.34817991786838,2666.5266539852146,0.5151713010017802,2.7214484679665736,,,,,,,0.12099609375,0.015240385,430,0.2,-3.0524143442511558,1.113890290260315,0.8229201287031174,2.31517433449626,9.147360688537602e-05,-0.021874470950569956,0.5974878668785095
,,,,,,1574.7142857142858,1488,722.9605419642857,44,30,45056,,,,,,,,,,,
,,,,,,1574.7142857142858,1523,722.9605419642857,45,30,46080,0.04755859375,0.004087685,440,0.2,-3.0573745280504228,1.118532419204712,0.7926170378923416,4.56693620160222,9.1279886270464e-05,-0.012134324491489679,1.2923997640609741
717.4656348638237,0.26399391571762965,21.87272240075515,1140.5356736999963,0.5731335043718574,2.2659446450060168,,,,,,,0.15615234375,0.021480586,450,0.2,-3.064756248891354,1.1220319271087646,0.8177881687879562,1.6138164337724448,9.10863732736e-05,-0.023668988212011754,0.31514865159988403
,,,,,,1589.0,1557,737.3546886896551,46,30,47104,,,,,,,,,,,
325.70832064189017,0.17178883882210746,20.523831996534724,665.699117433077,0.6494625535932459,1.3407643312101911,,,,,,,0.1056640625,0.012675913,460,0.2,-3.0680117294192315,1.1217767000198364,0.5778645873069763,2.942276052199304,9.089306789478399e-05,-0.015472967608366162,0.24669677019119263
,,,,,,1570.1666666666667,1591,734.9627920333332,47,30,48128,,,,,,,,,,,
340.1977253444493,0.28648957194629565,23.06751693188495,519.1342047227064,0.5064723948514208,1.5993265993265995,,,,,,,0.1138671875,0.012523338,470,0.2,-3.068553367257118,1.1231482028961182,0.5999282598495483,5.729215371608734,9.069997013401601e-05,-0.015122471109498293,0.9173622131347656
,,,,,,1552.5483870967741,1624,727.9962753548386,48,30,49152,,,,,,,,,,,
226.43321555107832,0.29673170634588597,25.041935845581683,488.3208606490519,0.4764105957551726,0.9574468085106383,,,,,,,0.16298828125,0.016101412,480,0.2,-3.0733026191592216,1.1267460584640503,0.7259120941162109,3.664217136800289,9.050707999129601e-05,-0.017235035449266432,0.41036295890808105
,,,,,,1536.03125,1656,720.5034283749999,49,30,50176,,,,,,,,,,,
347.0223896764219,0.24831028406266809,23.05385073542985,593.6393242702391,0.5791603163612088,1.2253313696612667,,,,,,,0.14677734375,0.019313913,490,0.2,-3.0787058964371683,1.1296379566192627,0.8310224264860153,2.783751010149717,9.0314397466624e-05,-0.021047975501278415,0.26484155654907227
,,,,,,1520.5151515151515,1689,716.6551457272726,50,30,51200,,,,,,,,,,,
,,,,,,1520.5151515151515,1723,716.6551457272726,51,30,52224,0.173828125,0.014413875,500,0.2,-3.082036058604717,1.130460262298584,0.9055277854204178,1.6677423538640141,9.012192255999999e-05,-0.020070458308327942,0.05083632469177246
,,,,,,1520.5151515151515,1758,716.6551457272726,52,30,53248,0.11630859375,0.015029414,510,0.2,-3.0865639254450796,1.1352415084838867,0.9034918025135994,1.9967680029571055,8.9929655271424e-05,-0.023992199188796803,0.18912482261657715
829.064978742972,0.3642002704295122,21.628062544637178,1683.294750210427,0.5477691995478122,2.013927576601671,,,,,,,0.13125,0.013966353,520,0.2,-3.0935250163078307,1.1373875141143799,0.7241290509700775,2.6908326484262943,8.973759560089601e-05,-0.018118749815039338,2.875765323638916
254.60787726473063,0.2956627335022871,20.67368580671075,229.61248988515823,0.44846189430694966,1.2024291497975708,,,,,,,,,,,,,,,,,
,,,,,,1536.0,1795,730.3521182857143,53,30,54272,,,,,,,,,,,
110.91537958942354,0.2699246441365846,21.39853477403335,292.6460890543349,0.56935036780999,0.33815028901734107,,,,,,,0.11796875,0.008793922,530,0.2,-3.0973059684038162,1.1407783031463623,0.7554752677679062,6.94135565161705,8.9545743548416e-05,-0.014532537819468417,0.7757391333580017
,,,,,,1507.5833333333333,1830,718.1888130555554,54,30,55296,,,,,,,,,,,
224.13068966940045,0.3178505618216903,23.266958185765994,557.7039187800597,0.544101384175668,1.2863436123348018,,,,,,,0.1076171875,0.009294915,540,0.2,-3.1041104570031166,1.1440043449401855,0.8451562523841858,4.44891522154212,8.9354099113984e-05,-0.018701528158271686,0.9766720533370972
,,,,,,1494.5135135135135,1866,713.8467852972972,55,30,56320,,,,,,,,,,,
200.9040399696678,0.2333319707084653,20.77367498890829,672.2643871887993,0.6558676948183408,0.2869198312236287,,,,,,,0.206640625,0.030890428,550,0.2,-3.1094386756420134,1.1483252048492432,0.7854148149490356,2.7640960050746797,8.91626622976e-05,-0.012452442295034416,12.310042381286621
,,,,,,1482.1315789473683,1900,712.7499499210526,56,30,57344,,,,,,,,,,,
,,,,,,1482.1315789473683,1934,712.7499499210526,57,30,58368,0.11171875,0.009480644,560,0.2,-3.1183873295783995,1.152764081954956,0.8368462175130844,4.7201649330556394,8.897143309926401e-05,-0.015395602362696081,11.36231517791748
,,,,,,1482.1315789473683,1967,712.7499499210526,58,30,59392,0.09453125,0.0137129305,570,0.2,-3.123231416940689,1.1550346612930298,0.7030549943447113,1.7581560101360083,8.878041151897601e-05,-0.01619391094427556,0.33102715015411377
,,,,,,1482.1315789473683,2000,712.7499499210526,59,30,60416,0.10703125,0.010014828,580,0.2,-3.1270024940371512,1.157136082649231,0.71647509932518,3.4208965681493284,8.8589597556736e-05,-0.01902903853915632,0.7987785339355469
,,,,,,1482.1315789473683,2032,712.7499499210526,60,30,61440,0.14345703125,0.014365481,590,0.2,-3.1340972527861597,1.1626756191253662,0.815885603427887,1.7541995745152235,8.8398991212544e-05,-0.02383719169883989,0.23988761007785797
1585.7017875891179,0.29544678720146705,23.35308775830366,2699.466937541286,0.5271366798557481,4.907692307692308,,,,,,,0.21591796875,0.021880236,600,0.2,-3.140441137552261,1.1648659706115723,0.845436155796051,2.3125143460929394,8.82085924864e-05,-0.01713897948502563,0.33944079279899597
,,,,,,1575.4102564102564,2065,763.6883716666666,61,30,62464,,,,,,,,,,,
217.10896531865,0.39050604935715105,23.982015659432108,551.2685434606836,0.5378229692299352,0.4675324675324675,,,,,,,0.20224609375,0.019140275,610,0.2,-3.1485261246562004,1.1715002059936523,0.8513069599866867,2.820421202108264,8.801840137830402e-05,-0.01991973434924148,0.31963014602661133
248.7272652182728,0.18625577155137782,21.663655196665022,550.1129359371907,0.627982803581268,1.2857142857142856,,,,,,,,,,,,,,,,,
,,,,,,1544.878048780488,2100,753.2887865609756,62,30,63488,,,,,,,,,,,
30.070860896259546,0.2094232997780804,17.35499248968187,87.59384644220611,0.5762753055408297,0.05534351145038168,,,,,,,0.121875,0.024573108,620,0.2,-3.157027414441109,1.1749978065490723,0.7854843735694885,3.588552322611213,8.782841788825601e-05,-0.013685092481318861,0.13781577348709106
,,,,,,1511.6904761904761,2136,737.4329998571428,63,30,64512,,,,,,,,,,,
302.5648516509682,0.14407702659344532,20.61543609151857,718.5487554361565,0.7003399175791,1.2505910165484633,,,,,,,0.21220703125,0.02882257,630,0.2,-3.164149598777294,1.1814086437225342,0.8491795510053635,3.090351237542927,8.7638642016256e-05,-0.00813960309023969,0.12045730650424957
,,,,,,1500.3720930232557,2169,736.9921800232559,64,30,65536,,,,,,,,,,,
196.67515334114432,0.37070114377364943,21.443748630849775,587.8525044987521,0.5751981453021058,0.39959016393442626,,,,,,,0.1455078125,0.009488553,640,0.2,-3.171684293448925,1.1813111305236816,0.8986789882183075,1.647882487438619,8.7449073762304e-05,-0.021574567479547113,0.3514544367790222
,,,,,,1489.4772727272727,2203,733.595211,65,30,66560,,,,,,,,,,,
280.2575264489278,0.3022067031918972,22.09752212386171,587.5703947500738,0.5732394095122672,1.1890145395799676,,,,,,,0.17412109375,0.043039463,650,0.2,-3.173206640779972,1.1861021518707275,0.9062965139746666,3.032285487651825,8.725971312640001e-05,-0.014874533010879532,0.38455814123153687
,,,,,,1479.1333333333334,2239,730.3478984888889,66,30,67584,,,,,,,,,,,
206.5187273323536,0.3975363174895172,20.874485890585014,581.6746605001725,0.5674874736587049,0.4015151515151515,,,,,,,0.20029296875,0.016776575,660,0.2,-3.1799550667405128,1.1865859031677246,0.7111207544803619,1.7247379530221223,8.707056010854401e-05,-0.020555808715289458,0.2078673243522644
,,,,,,1469.2391304347825,2273,727.1122313478262,67,30,68608,,,,,,,,,,,
,,,,,,1469.2391304347825,2306,727.1122313478262,68,30,69632,0.1802734375,0.018813202,670,0.2,-3.1813355192542074,1.1893837451934814,0.36143118143081665,2.276224025897682,8.6881614708736e-05,-0.019281126523856072,0.024205192923545837
,,,,,,1469.2391304347825,2340,727.1122313478262,69,30,70656,0.12548828125,0.013768797,680,0.2,-3.1863984942436216,1.1921433210372925,0.4720955491065979,1.2726055681705475,8.669287692697601e-05,-0.02396246765856631,0.13468946516513824
698.5364783536643,0.36594261756882845,21.172636189183837,1870.7863996009473,0.6087817766355181,1.8069767441860465,,,,,,,0.1890625,0.017628878,690,0.2,-3.1911874994635583,1.1946003437042236,0.9481026902794838,1.487637341208756,8.6504346763264e-05,-0.01371688039507717,0.21618936955928802
,,,,,,1503.340425531915,2374,751.441693531915,70,30,71680,,,,,,,,,,,
,,,,,,1503.340425531915,2407,751.441693531915,71,30,72704,0.1369140625,0.013535259,700,0.2,-3.1924155011773108,1.194460153579712,0.9174825847148895,2.7411078937351703,8.631602421760002e-05,-0.020239485014462842,0.1688750833272934
,,,,,,1503.340425531915,2440,751.441693531915,72,30,73728,0.12080078125,0.012893554,710,0.2,-3.197110690176487,1.2002134323120117,0.9162440747022629,1.2206939671188592,8.6127909289984e-05,-0.026066204172093422,0.29867061972618103
,,,,,,1503.340425531915,2473,751.441693531915,73,30,74752,0.16123046875,0.01915957,720,0.2,-3.204811455309391,1.2032673358917236,0.9462484903633595,1.3857519421726465,8.5940001980416e-05,-0.023063299257773905,0.09323176741600037
849.0331197939813,0.44843910207499665,21.67364010459098,2355.0557651513377,0.5748244484137998,1.788732394366197,,,,,,,0.164453125,0.0160277,730,0.2,-3.2100904539227484,1.2064855098724365,0.8758181259036064,1.7441937409341335,8.5752302288896e-05,-0.024746859824517742,0.21442154049873352
,,,,,,1557.3541666666667,2506,784.8488952916665,74,30,75776,,,,,,,,,,,
286.80180613230914,0.15073485679537257,19.707956911084814,692.443129433191,0.6755542726177473,1.3183856502242153,,,,,,,0.15205078125,0.011640532,740,0.2,-3.214511236548424,1.209343433380127,0.7478730082511902,1.8888411967083811,8.5564810215424e-05,-0.012996743799885736,0.01464700698852539
,,,,,,1546.469387755102,2541,782.9618004081631,75,30,76800,,,,,,,,,,,
,,,,,,1546.469387755102,2571,782.9618004081631,76,30,77824,0.1529296875,0.018580891,750,0.2,-3.218855094909668,1.2111570835113525,0.9159199967980385,2.7019238946959376,8.537752576e-05,-0.021705999062396585,0.14139768481254578
,,,,,,1546.469387755102,2603,782.9618004081631,77,30,78848,0.17041015625,0.01753239,760,0.2,-3.221284857392311,1.2118574380874634,0.9602464362978935,1.8715545326471328,8.5190448922624e-05,-0.018228335882304235,0.09282338619232178
,,,,,,1546.469387755102,2636,782.9618004081631,78,30,79872,0.13955078125,0.015237984,770,0.2,-3.221788319945335,1.2123585939407349,0.8710951656103134,1.3137209832668304,8.5003579703296e-05,-0.018301576073281468,0.08795270323753357
,,,,,,1546.469387755102,2670,782.9618004081631,79,30,80896,0.1375,0.023146762,780,0.2,-3.2284196063876154,1.2208404541015625,0.7529431134462357,1.7493160631507636,8.481691810201601e-05,-0.017030993002117613,0.13785165548324585
,,,,,,1546.469387755102,2702,782.9618004081631,80,30,81920,0.1732421875,0.0221171,790,0.2,-3.240502282977104,1.2253705263137817,0.7665090709924698,1.6903854567557572,8.463046411878401e-05,-0.02313242796808481,0.12102174758911133
,,,,,,1546.469387755102,2734,782.9618004081631,81,30,82944,0.13271484375,0.011688517,800,0.2,-3.243291826546192,1.224871039390564,0.8896741792559624,1.5618129640817642,8.44442177536e-05,-0.021702406366239303,0.17373040318489075
1813.4135839040391,0.2531344853339392,21.39746102314444,4728.473968757589,0.6583784417651892,3.8025974025974025,,,,,,,0.128125,0.024008779,810,0.2,-3.247766314446926,1.2313811779022217,0.8209396600723267,1.0116077750921249,8.425817900646401e-05,-0.018677577254129572,-0.023506656289100647
,,,,,,1659.16,2768,861.8711149799998,82,30,83968,,,,,,,,,,,
273.93734854180366,0.12435332691261217,20.537882137102486,709.0060576954885,0.7005988712406013,1.48943661971831,,,,,,,0.15,0.015358296,820,0.2,-3.2568712800741197,1.2357385158538818,0.7970239669084549,3.4544416084885596,8.4072347877376e-05,-0.016062491486081854,0.2647815942764282
,,,,,,1646.450980392157,2802,858.8717257254899,83,30,84992,,,,,,,,,,,
181.6136412648484,0.23048195754946776,19.668735228236404,698.7956592856825,0.679101709704259,0.4265402843601896,,,,,,,0.12470703125,0.0116912965,830,0.2,-3.261187507212162,1.2367349863052368,0.8776945769786835,2.7715017238631843,8.388672436633601e-05,-0.020875134563539177,0.128843292593956
,,,,,,1634.5576923076924,2838,855.7918927692306,84,30,86016,,,,,,,,,,,
,,,,,,1634.5576923076924,2870,855.7918927692306,85,30,87040,0.141015625,0.0142883845,840,0.2,-3.263703018426895,1.2388445138931274,0.8804891183972359,3.9134732626378534,8.370130847334401e-05,-0.013208709697937592,0.7503439784049988
,,,,,,1634.5576923076924,2904,855.7918927692306,86,30,88064,0.121875,0.010852052,850,0.2,-3.269087640941143,1.2438993453979492,0.8865096047520638,1.6730592653155327,8.35161001984e-05,-0.021150753082474695,0.13023069500923157
873.4248366653919,0.3763986004020937,20.642428298745628,1769.1105421467948,0.5753205015111528,2.7268722466960353,,,,,,,0.12607421875,0.021481205,860,0.2,-3.2757976442575454,1.2462066411972046,0.9264267235994339,2.2343244817107917,8.3331099541504e-05,-0.022408134734723716,1.0789437294006348
,,,,,,1661.7169811320755,2937,873.0222496792451,87,30,89088,,,,,,,,,,,
