custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/total_distance,custom/total_reward,custom/avg_center_dev,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/std,time/fps,time/episodes,rollout/ep_rew_mean
0.2564102564102564,7.646895460838583,0.07346497286457919,10.026731295272839,10.578956092499403,0.3997042994278335,,,,,,,
0.059322033898305086,11.03807939705356,0.16441615326691109,13.969866300933063,24.33359068350284,0.5664291804247278,,,,,,,
0.25862068965517243,10.827983547601749,0.19495698567853964,14.9788921745494,31.583031679923423,0.49688011032959806,,,,,,,
0.22641509433962265,10.126217238680404,0.12413996842232951,11.60907706990838,14.648516273834883,0.5127833431462754,,,,,,,
,,,,,,21,142.0,568,0.04978706315159798,26,4,20.227146750000003
0.3275862068965517,12.560127200343413,0.1178529578051533,18.771773183718324,20.152855784681215,0.8044444251148124,,,,,,,
0.030456852791878174,10.567966244324394,0.18447448854950976,12.174244722351432,24.166157999985778,0.4435400474726193,,,,,,,
